square_footage,bedrooms,bathrooms,price
1450.0,3.0,2.0,100.0
460.0,2.0,1.0,15.0
1022.0,2.0,2.0,40.0
1000.0,2.0,2.0,45.0
1128.0,2.0,2.0,68.75
1180.0,2.0,2.0,57.0
1000.0,6.0,6.0,69.0
1200.0,2.0,2.0,150.0
3761.0,3.0,3.0,660.0
1339.0,2.0,2.0,75.0
1400.0,3.0,2.0,55.0
1040.0,2.0,2.0,39.52
1198.0,2.0,2.0,58.0
1200.0,4.0,3.0,95.0
1691.0,3.0,3.0,113.0
1075.0,3.0,3.0,36.0
1630.0,3.0,3.0,194.0
1240.0,3.0,3.0,43.5
1122.5,2.0,2.0,58.935
1665.0,3.0,3.0,86.58
2489.0,3.0,3.0,94.0
1142.0,2.0,2.0,70.0
1976.0,3.0,3.0,184.0
5500.0,4.0,4.0,600.0
1853.0,3.0,3.0,82.0
600.0,8.0,4.0,72.0
1567.0,2.0,2.0,92.0
1090.0,2.0,2.0,27.24
1200.0,6.0,4.0,125.0
2400.0,4.0,4.0,640.0
1175.0,2.0,2.0,51.47
1200.0,2.0,2.0,52.0
995.0,2.0,2.0,41.0
884.0,2.0,2.0,41.1
900.0,5.0,3.0,80.0
1170.0,2.0,2.0,57.0
1225.0,2.0,2.0,46.55
1342.0,2.0,2.0,73.3
1345.0,2.0,2.0,67.0
1320.0,3.0,3.0,65.0
1140.0,2.0,2.0,49.39
1300.0,2.0,2.0,50.0
1652.0,3.0,3.0,85.0
2072.0,3.0,4.0,142.0
1740.0,3.0,2.0,95.0
1360.0,3.0,2.0,71.0
1145.0,3.0,2.0,60.0
1540.0,3.0,2.0,40.0
1278.0,2.0,2.0,95.0
630.0,1.0,1.0,40.0
1100.0,3.0,3.0,58.0
1200.0,3.0,3.0,95.0
2500.0,7.0,6.0,115.0
582.5,1.0,1.0,15.135
1015.0,2.0,2.0,25.88
3300.0,5.0,5.0,240.0
4500.0,5.0,5.0,415.0
1356.0,3.0,2.0,66.0
823.0,2.0,2.0,28.0
1200.0,3.0,2.0,66.0
1050.0,2.0,2.0,37.0
1180.0,2.0,2.0,69.0
1116.0,2.0,2.0,51.91
1070.0,2.0,2.0,42.79
1385.0,2.0,2.0,80.0
1000.0,1.0,1.0,70.0
1897.0,3.0,3.0,130.0
1005.0,2.0,2.0,55.78
1575.0,3.0,3.0,125.0
975.0,2.0,2.0,65.0
1904.0,3.0,3.0,120.0
930.0,1.0,1.0,30.0
525.0,1.0,1.0,26.0
686.0,1.0,1.0,17.0
2400.0,2.0,3.0,150.0
1410.0,2.0,1.0,233.0
2238.0,3.0,3.0,140.0
1174.0,2.0,2.0,69.0
3800.0,4.0,4.0,239.0
2225.0,3.0,2.0,125.0
1250.0,2.0,2.0,200.0
918.0,2.0,2.0,52.0
1250.0,2.0,2.0,52.0
1800.0,3.0,3.0,110.0
1170.0,2.0,2.0,53.0
1300.0,1.0,1.0,200.0
793.0,2.0,2.0,45.0
1710.0,3.0,3.0,107.0
1082.0,3.0,2.0,57.5
1001.0,2.0,2.0,33.03
1500.0,4.0,4.0,180.0
1590.0,3.0,2.0,54.0
2400.0,3.0,2.0,80.0
1554.0,3.0,3.0,55.0
1142.5,2.0,2.0,43.415
4239.0,5.0,5.0,423.0
884.0,2.0,1.0,58.0
1045.0,2.0,2.0,98.89
1019.0,2.0,2.0,49.86
1935.0,3.0,4.0,130.0
1135.0,3.0,2.0,39.73
1680.0,3.0,3.0,150.0
2470.0,4.0,5.0,247.0
2825.0,4.0,4.0,250.0
2480.0,3.0,3.0,330.0
1260.0,9.0,11.0,290.0
1800.0,5.0,4.0,187.0
1799.0,3.0,3.0,90.0
4348.5,4.0,2.0,304.0
400.0,1.0,1.0,11.0
1047.0,2.0,2.0,82.0
1282.0,2.0,2.0,87.0
1020.0,2.0,2.0,45.9
1080.0,4.0,3.0,155.0
1495.0,2.0,2.0,79.5
3260.0,4.0,4.0,240.0
1611.0,3.0,2.0,64.44
3500.0,4.0,5.0,425.0
1500.0,3.0,2.0,95.0
1500.0,3.0,2.0,95.0
3206.0,4.0,5.0,270.0
1540.0,3.0,3.0,50.0
1639.0,3.0,3.0,80.0
700.0,4.0,4.0,72.0
1303.0,2.0,2.0,55.79
1005.0,2.0,1.0,110.0
657.5,1.0,1.0,18.41
1305.0,3.0,3.0,33.28
600.0,3.0,4.0,95.0
1300.0,2.0,1.0,115.0
1440.0,3.0,2.0,68.0
901.0,2.0,2.0,35.14
1725.0,3.0,3.0,200.0
900.0,3.0,2.0,42.0
1060.0,2.0,2.0,55.0
1020.0,2.0,2.0,48.45
1535.0,3.0,3.0,65.99
530.0,1.0,1.0,20.0
1464.0,3.0,3.0,56.0
1350.0,2.0,2.0,80.0
1115.0,2.0,2.0,50.0
1175.0,2.0,2.0,47.0
1113.0,2.0,2.0,62.0
1200.0,6.0,4.0,225.0
1640.0,5.0,4.0,240.0
650.0,2.0,2.0,42.0
1325.0,2.0,2.0,71.55
950.0,2.0,2.0,31.0
1396.0,3.0,2.0,86.51
1050.0,2.0,2.0,52.07
1825.0,3.0,3.0,100.0
1190.0,2.0,2.0,49.98
1220.0,2.0,2.0,56.5
1565.0,3.0,2.0,75.0
1891.0,3.0,3.0,109.0
900.0,2.0,2.0,27.0
1161.0,2.0,2.0,55.15
649.5,1.0,1.0,17.535
2400.0,8.0,6.0,125.0
315.0,4.0,4.0,90.0
665.0,1.0,1.0,36.85
1175.0,2.0,2.0,73.5
1425.0,2.0,2.0,80.0
1200.0,1.0,1.0,20.0
1200.0,3.0,3.0,56.12
1255.0,2.0,2.0,67.0
2112.95,3.0,4.0,145.0
600.0,1.0,1.0,22.0
1810.0,3.0,3.0,100.0
1200.0,2.0,2.0,93.0
1033.0,2.0,2.0,49.0
1548.0,3.0,3.0,89.5
1611.0,3.0,3.0,66.0
1400.0,3.0,2.0,40.43
1485.0,3.0,2.0,67.0
2400.0,2.0,2.0,82.0
1025.0,2.0,2.0,44.5
600.0,4.0,3.0,65.0
1225.0,2.0,2.0,53.0
1256.0,2.0,2.0,62.8
2268.0,4.0,3.0,163.0
1100.0,3.0,3.0,53.0
1141.0,2.0,2.0,62.0
400.0,1.0,1.0,12.0
1400.0,2.0,2.0,60.0
4100.0,7.0,7.0,140.0
15.0,1.0,1.0,30.0
1175.0,2.0,2.0,48.27
1100.0,2.0,2.0,56.0
1843.0,3.0,3.0,95.84
1200.0,8.0,7.0,240.0
1460.0,2.0,2.0,80.5
1530.0,3.0,2.0,74.5
1467.0,2.0,2.0,55.0
950.0,1.0,1.0,40.0
1246.0,2.0,2.0,64.5
711.0,1.0,1.0,38.0
1194.0,2.0,2.0,46.0
1358.0,3.0,2.0,43.4
1500.0,6.0,5.0,130.0
1420.0,2.0,2.0,75.0
1250.0,3.0,2.0,68.75
1280.0,2.0,2.0,58.0
1209.0,2.0,2.0,50.0
4200.0,5.0,5.0,225.0
1215.0,4.0,4.0,205.0
1315.0,3.0,2.0,54.8
1800.0,3.0,3.0,90.0
1600.0,5.0,4.0,125.0
1600.0,3.0,2.0,65.0
3968.0,6.0,5.0,900.0
1563.0,3.0,3.0,52.0
1560.0,3.0,2.0,72.0
2169.0,3.0,4.0,115.0
900.0,9.0,10.0,170.0
1050.0,2.0,2.0,55.5
3235.0,3.0,3.0,235.0
1200.0,3.0,3.0,66.0
1140.0,2.0,2.0,46.0
1500.0,3.0,3.0,170.0
1560.0,3.0,3.0,75.0
1100.0,2.0,2.0,70.0
1260.0,3.0,2.0,40.32
1036.0,2.0,2.0,50.0
1662.0,3.0,3.0,85.1
1464.0,3.0,2.0,105.0
1234.0,2.0,2.0,80.0
1403.0,3.0,3.0,55.0
915.0,4.0,4.0,54.9
3000.0,6.0,8.0,451.0
1150.0,3.0,2.0,42.9
3900.0,4.0,4.0,410.0
850.0,5.0,4.0,90.0
929.0,2.0,2.0,46.0
2400.0,6.0,8.0,450.0
1350.0,3.0,2.0,75.0
1135.0,2.0,2.0,39.73
1405.0,2.0,2.0,70.0
1200.0,2.0,2.0,45.84
2805.0,4.0,4.0,154.0
1161.0,2.0,2.0,64.08
1290.0,2.0,2.0,74.0
2557.0,3.0,3.0,141.0
1480.0,3.0,3.0,90.0
3300.0,9.0,14.0,500.0
1350.0,3.0,3.0,54.54
1580.0,3.0,2.0,65.0
1470.0,3.0,2.0,88.64
500.0,1.0,1.0,14.0
1346.0,2.0,2.0,61.92
1600.0,3.0,3.0,90.0
720.0,2.0,2.0,120.0
1200.0,4.0,4.0,135.0
1200.0,2.0,2.0,35.0
1340.0,3.0,2.0,48.33
6136.0,4.0,4.0,560.0
918.0,2.0,2.0,48.0
1500.0,3.0,3.0,115.0
1315.0,2.0,2.0,85.0
2400.0,4.0,5.0,775.0
1390.0,3.0,2.0,62.55
1330.0,3.0,2.0,56.0
3100.0,5.0,4.0,265.0
1824.0,3.0,3.0,125.0
1420.0,3.0,2.0,96.0
750.0,1.0,1.0,56.25
1260.0,3.0,2.0,60.0
1561.0,3.0,3.0,95.0
812.0,9.0,6.0,165.0
1060.0,2.0,2.0,42.0
1120.0,8.0,8.0,145.0
1225.0,2.0,2.0,67.38
2144.0,3.0,3.0,135.0
1200.0,7.0,6.0,140.0
880.0,2.0,2.0,29.0
1639.0,3.0,3.0,110.0
1240.0,3.0,2.0,62.0
1500.0,2.0,2.0,69.0
1243.0,2.0,2.0,46.0
1575.0,3.0,3.0,78.0
1027.0,2.0,2.0,44.0
1082.0,3.0,2.0,56.0
1637.0,3.0,3.0,73.0
1665.0,3.0,3.0,86.58
1265.0,2.0,2.0,56.93
1691.0,3.0,2.0,102.0
1100.0,2.0,2.0,38.0
24.0,5.0,2.0,150.0
1500.0,3.0,3.0,62.0
3205.0,4.0,5.0,380.0
1666.0,5.0,4.0,150.0
1115.0,2.0,2.0,50.0
1070.0,2.0,2.0,45.0
1128.0,2.0,2.0,105.0
1162.0,2.0,2.0,57.0
1339.0,2.0,2.0,55.0
1192.0,2.0,2.0,75.0
1920.0,3.0,3.0,115.0
1255.0,2.0,2.0,52.32
1357.0,2.0,2.0,115.0
1600.0,3.0,3.0,75.0
1225.0,2.0,2.0,55.11
2400.0,4.0,4.0,200.0
1570.0,3.0,3.0,80.0
1093.0,2.0,2.0,70.0
1865.0,3.0,3.0,145.0
1200.0,6.0,7.0,165.0
1039.0,2.0,2.0,80.0
1246.0,2.0,2.0,64.5
1985.0,3.0,3.0,75.0
1590.0,3.0,3.0,49.0
4000.0,4.0,4.0,675.0
775.0,2.0,2.0,38.0
1000.0,2.0,2.0,50.0
1800.0,3.0,3.0,175.0
1035.0,2.0,2.0,41.0
1520.0,3.0,2.0,75.0
1360.0,2.0,2.0,95.0
6000.0,4.0,5.0,400.0
1117.0,2.0,2.0,56.0
1200.0,4.0,4.0,120.0
1330.0,2.0,2.0,92.5
1937.0,3.0,3.0,160.0
1128.0,2.0,2.0,65.49
1053.0,2.0,2.0,45.0
1198.0,2.0,2.0,77.0
1152.0,2.0,2.0,56.0
1200.0,6.0,6.0,125.0
1625.0,2.0,2.0,75.0
1397.0,3.0,3.0,105.0
1523.0,3.0,3.0,170.0
883.0,2.0,2.0,45.0
700.0,1.0,1.0,38.0
1170.0,2.0,2.0,62.5
1200.0,3.0,2.0,42.0
2400.0,3.0,3.0,170.0
1480.0,2.0,2.0,65.0
1897.0,3.0,3.0,120.0
996.0,2.0,2.0,67.0
1875.0,3.0,3.0,110.0
1500.0,3.0,2.0,98.0
3095.0,3.0,3.0,350.0
1390.0,3.0,2.0,175.0
1450.0,3.0,3.0,65.255
697.0,1.0,1.0,45.0
710.0,1.0,1.0,27.0
910.0,2.0,2.0,30.5
1025.0,3.0,2.0,48.0
1000.0,2.0,2.0,46.5
1200.0,4.0,4.0,244.0
1453.0,3.0,2.0,46.48
3335.0,4.0,5.0,300.0
971.5,2.0,2.0,36.435
1281.0,2.0,2.0,74.0
565.0,1.0,1.0,35.0
1024.0,2.0,2.0,42.0
1620.0,3.0,3.0,62.0
1254.0,2.0,2.0,40.0
1300.0,3.0,2.0,75.0
1233.0,2.0,2.0,43.0
1200.0,1.0,1.0,28.0
1510.0,3.0,2.0,105.0
950.0,2.0,2.0,65.0
1945.0,3.0,3.0,97.42
1008.0,2.0,2.0,45.0
1265.0,3.0,2.0,79.0
1255.0,3.0,2.0,77.68
2689.0,4.0,6.0,220.0
1200.0,2.0,2.0,46.17
1403.0,3.0,3.0,51.63
1535.0,3.0,3.0,85.0
1500.0,3.0,3.0,100.0
1475.0,3.0,2.0,120.0
1390.0,3.0,2.0,60.47
1278.0,3.0,2.0,53.76
1133.0,2.0,2.0,55.0
1560.0,5.0,5.0,145.0
2900.0,5.0,5.0,90.0
1170.0,2.0,2.0,51.99
1200.0,3.0,3.0,200.0
1697.0,3.0,3.0,94.79
1651.0,3.0,3.0,97.38
1560.0,3.0,3.0,188.0
1192.0,3.0,2.0,60.0
1078.0,2.0,2.0,65.0
800.0,7.0,7.0,105.0
1349.0,2.0,2.0,78.0
2300.0,9.0,8.0,210.0
1680.0,3.0,3.0,120.0
1314.0,3.0,2.0,63.0
1060.0,2.0,2.0,48.7
820.0,2.0,2.0,39.0
5000.0,4.0,4.0,400.0
2000.0,3.0,3.0,85.0
856.0,2.0,2.0,40.0
1621.0,3.0,4.0,130.0
1200.0,3.0,3.0,68.4
1484.0,3.0,3.0,52.5
600.0,4.0,5.0,60.0
14000.0,4.0,3.0,800.0
500.0,1.0,1.0,20.0
485.0,1.0,1.0,15.0
1050.0,2.0,2.0,42.0
1617.0,3.0,3.0,66.68
550.0,2.0,1.0,16.0
1384.0,3.0,3.0,62.28
1408.0,2.0,2.0,85.0
1150.0,2.0,2.0,49.0
1410.0,3.0,2.0,75.0
2150.0,4.0,4.0,100.0
2292.0,3.0,4.0,275.0
2006.0,3.0,3.0,297.0
1508.0,3.0,3.0,70.25
1040.0,2.0,2.0,50.0
1240.0,2.0,2.0,60.0
1535.0,3.0,3.0,78.0
1180.0,2.0,2.0,75.0
2200.0,6.0,6.0,68.0
1400.0,2.0,2.0,78.0
500.0,1.0,1.0,25.0
4800.0,4.0,4.0,525.0
1984.0,3.0,4.0,146.0
3000.0,4.0,5.0,250.0
1960.0,3.0,3.0,160.0
1035.0,2.0,2.0,45.0
2150.0,4.0,4.0,80.0
1700.0,3.0,3.0,115.0
3024.0,4.0,5.0,248.0
1586.0,3.0,3.0,100.0
2264.0,3.0,2.0,155.0
2325.0,4.0,4.0,120.0
1120.0,2.0,2.0,55.0
1662.0,3.0,2.0,67.98
1128.0,2.0,2.0,59.0
1200.0,6.0,6.0,250.0
924.0,2.0,2.0,65.0
1600.0,3.0,3.0,52.0
1006.0,2.0,2.0,35.0
1200.0,2.0,2.0,55.0
1250.0,2.0,2.0,62.0
1200.0,3.0,3.0,130.0
957.0,2.0,2.0,56.0
1140.0,2.0,2.0,41.0
1050.0,2.0,2.0,67.0
1565.0,3.0,3.0,88.5
1190.0,2.0,2.0,57.0
2842.0,3.0,3.0,162.0
1558.67,3.0,2.0,65.0
630.0,1.0,1.0,39.0
1403.0,3.0,2.0,60.81
1542.0,3.0,2.0,85.0
2750.0,4.0,4.0,220.0
3596.0,4.0,5.0,290.0
1635.0,3.0,2.0,78.0
1239.0,2.0,2.0,53.0
1194.0,2.0,2.0,47.0
1596.0,3.0,3.0,105.0
1009.0,2.0,2.0,38.34
1726.0,3.0,3.0,81.99
1535.0,3.0,3.0,86.0
1300.0,3.0,2.0,58.5
3100.0,4.0,4.0,465.0
1800.0,3.0,3.0,80.0
665.0,1.0,1.0,50.75
4050.0,9.0,7.0,1200.0
1500.0,3.0,2.0,100.0
925.0,2.0,2.0,48.0
3356.0,4.0,4.0,251.0
1395.0,2.0,2.0,63.59
1415.0,3.0,2.0,55.0
1419.0,3.0,2.0,59.0
1121.0,2.0,2.0,78.0
1082.0,3.0,2.0,45.0
1100.0,2.0,2.0,47.0
1606.0,3.0,3.0,89.55
1650.0,3.0,3.0,88.0
4634.0,3.0,4.0,1015.0
1206.0,2.0,2.0,75.0
1495.0,3.0,2.0,64.0
840.0,8.0,7.0,195.0
710.0,2.0,2.0,16.0
1210.0,2.0,2.0,72.0
1523.0,3.0,2.0,53.4
1232.0,2.0,2.0,45.0
680.0,1.0,1.0,44.0
1355.0,3.0,3.0,83.87
1430.0,3.0,2.0,51.46
1275.0,3.0,2.0,43.85
1070.0,2.0,2.0,56.1
1200.0,3.0,3.0,85.0
2000.0,4.0,4.0,120.0
1200.0,2.0,2.0,40.0
1610.0,3.0,3.0,90.0
1140.0,2.0,2.0,43.0
1143.0,2.0,2.0,38.65
3467.86,4.0,6.0,249.0
1530.0,3.0,2.0,74.4
980.0,2.0,2.0,69.0
1485.0,3.0,3.0,65.0
1500.0,3.0,3.0,130.0
1280.0,2.0,2.0,75.0
1265.0,2.0,2.0,85.0
1132.0,2.0,2.0,67.0
1262.0,2.0,2.0,63.0
940.0,2.0,2.0,49.0
1515.0,3.0,3.0,88.0
1300.0,3.0,3.0,150.0
1840.0,3.0,3.0,69.0
890.0,2.0,2.0,45.0
1655.0,3.0,3.0,86.06
2060.0,3.0,3.0,149.0
1730.0,3.0,3.0,96.0
2195.0,3.0,4.0,127.0
1650.0,3.0,3.0,125.0
1200.0,2.0,2.0,71.0
1079.0,2.0,2.0,32.37
1085.0,2.0,2.0,36.0
5000.0,7.0,7.0,299.0
1075.0,2.0,2.0,51.5
1380.0,2.0,2.0,80.0
1450.0,3.0,3.0,65.0
1200.0,2.0,2.0,78.0
3200.0,3.0,4.0,350.0
1639.0,3.0,3.0,98.32
1200.0,2.0,2.0,54.0
1739.0,3.0,3.0,116.0
4346.0,4.0,5.0,500.0
935.0,2.0,2.0,32.72
510.0,1.0,1.0,25.25
1200.0,6.0,6.0,180.0
1178.0,2.0,2.0,47.0
1375.0,3.0,2.0,50.0
1065.0,3.0,2.0,33.0
1450.0,3.0,2.0,50.75
999.0,2.0,2.0,45.0
4400.0,2.0,3.0,475.0
1350.0,5.0,4.0,135.0
1100.0,2.0,2.0,40.0
1835.0,3.0,2.0,155.0
2090.0,4.0,4.0,95.1
1519.0,3.0,3.0,93.0
1267.0,3.0,3.0,56.0
1150.0,2.0,2.0,72.2
1146.0,2.0,2.0,70.0
1200.0,8.0,7.0,235.0
1550.0,3.0,3.0,65.0
850.0,2.0,1.0,18.5
2200.0,3.0,3.0,187.0
3329.0,3.0,3.0,330.0
785.0,1.0,1.0,55.0
2900.0,3.0,4.0,300.0
1610.0,3.0,3.0,74.0
921.0,2.0,2.0,40.0
850.0,3.0,3.0,95.0
2700.0,5.0,5.0,158.0
1700.0,3.0,3.0,110.0
1020.0,2.0,2.0,35.0
1090.0,2.0,2.0,52.0
3600.0,4.0,4.0,300.0
1027.0,2.0,2.0,44.0
1185.0,2.0,2.0,42.1
850.0,2.0,2.0,25.0
1197.0,2.0,2.0,84.0
3500.0,4.0,3.0,450.0
920.0,2.0,2.0,39.55
1105.0,2.0,2.0,65.0
1850.0,3.0,3.0,100.0
1300.0,3.0,3.0,64.0
1595.0,3.0,3.0,76.0
3073.0,4.0,5.0,696.0
755.0,2.0,2.0,37.49
4050.0,5.0,5.0,140.0
1300.0,3.0,2.0,69.0
1215.0,2.0,2.0,50.0
900.0,2.0,2.0,46.0
1145.0,2.0,2.0,58.4
1093.0,2.0,2.0,65.0
1213.0,3.0,2.0,41.39
1654.0,3.0,3.0,100.0
1105.0,2.0,2.0,52.48
1611.0,3.0,2.0,66.0
1367.0,2.0,2.0,62.0
1010.0,2.0,2.0,51.0
750.0,3.0,2.0,75.0
1535.0,3.0,3.0,95.0
620.0,2.0,2.0,22.0
982.0,2.0,2.0,47.65
1700.0,2.0,2.0,150.0
1330.0,2.0,2.0,71.0
2500.0,3.0,3.0,135.0
1475.0,3.0,2.0,58.99
1410.0,3.0,3.0,65.0
440.0,1.0,1.0,16.5
1614.0,3.0,3.0,95.0
1363.0,2.0,2.0,68.0
650.0,2.0,2.0,28.0
1015.0,2.0,2.0,45.0
1156.0,2.0,2.0,46.0
1100.0,2.0,2.0,62.7
1455.0,3.0,3.0,46.0
930.0,2.0,2.0,45.0
1650.0,3.0,2.0,80.0
1200.0,2.0,2.0,90.0
700.0,1.0,1.0,150.0
2900.0,4.0,3.0,135.0
1890.0,3.0,4.0,127.0
2197.0,3.0,4.0,280.0
3522.0,3.0,3.0,380.0
1240.0,3.0,2.0,46.0
1440.0,2.0,2.0,98.0
650.0,1.0,1.0,38.0
764.0,1.0,1.0,32.0
900.0,5.0,4.0,90.0
1693.0,3.0,3.0,57.39
1445.0,3.0,3.0,65.0
900.0,2.0,1.0,45.0
1030.0,2.0,2.0,55.0
1381.0,3.0,2.0,52.48
1100.0,2.0,2.0,60.0
1575.0,3.0,3.0,66.39
1200.0,2.0,2.0,65.0
1200.0,2.0,2.0,43.2
1080.0,2.0,2.0,80.0
2280.0,5.0,5.0,200.0
1360.0,3.0,2.0,85.0
1865.0,3.0,3.0,124.0
1157.0,3.0,2.0,75.0
674.0,2.0,2.0,29.0
1405.0,3.0,2.0,78.0
1160.0,2.0,2.0,44.08
1600.0,4.0,3.0,172.0
1790.0,3.0,3.0,127.0
1128.0,2.0,2.0,65.65
1180.0,2.0,2.0,70.0
1450.0,3.0,2.0,85.0
340.0,1.0,1.0,10.0
2000.0,4.0,3.0,166.0
1050.0,2.0,2.0,53.5
1125.0,2.0,2.0,40.0
1246.0,2.0,2.0,68.0
1372.0,2.0,2.0,61.0
1330.0,3.0,2.0,56.0
2465.0,3.0,5.0,234.0
1300.0,2.0,2.0,55.0
1420.0,2.0,1.0,220.0
810.0,4.0,4.0,50.0
1065.0,2.0,2.0,35.0
700.0,2.0,2.0,27.0
687.325,2.0,2.0,42.72
1050.0,2.0,2.0,45.0
1250.0,3.0,3.0,39.5
865.0,2.0,2.0,42.0
1200.0,2.0,2.0,44.0
1756.0,3.0,3.0,100.0
750.0,9.0,8.0,150.0
628.0,1.0,1.0,24.0
1200.0,7.0,6.0,195.0
1207.0,2.0,2.0,63.0
1765.0,3.0,3.0,125.0
1130.0,2.0,2.0,32.64
1532.0,3.0,3.0,92.0
1650.0,3.0,3.0,110.0
1200.0,4.0,4.0,105.0
804.1,2.0,2.0,69.09
1200.0,2.0,2.0,75.0
1197.0,2.0,2.0,50.0
1200.0,2.0,2.0,66.0
1385.0,3.0,2.0,48.48
1010.0,2.0,2.0,148.0
2225.0,3.0,3.0,115.0
1180.0,2.0,2.0,48.0
1525.0,3.0,2.0,122.0
1100.0,2.0,2.0,31.5
1435.0,3.0,3.0,70.0
400.0,1.0,1.0,14.0
1200.0,2.0,2.0,50.0
1272.0,2.0,2.0,95.05
1205.0,2.0,2.0,39.0
980.0,2.0,2.0,40.0
1225.0,2.0,2.0,46.86
1541.0,3.0,3.0,72.0
1610.0,3.0,2.0,111.0
1694.0,2.0,2.0,125.0
600.0,3.0,3.0,75.0
950.0,2.0,2.0,39.0
1560.0,3.0,2.0,66.0
1201.0,2.0,2.0,27.0
1500.0,2.0,2.0,60.0
1785.0,3.0,3.0,75.0
1258.0,2.0,2.0,63.53
910.0,2.0,2.0,42.0
1297.0,2.0,2.0,112.0
1291.0,2.0,2.0,49.0
1070.0,2.0,2.0,42.0
1012.0,2.0,2.0,66.5
1260.0,2.0,2.0,57.6
1282.0,2.0,2.0,72.0
1843.0,3.0,3.0,92.15
2400.0,4.0,3.0,200.0
3356.0,5.0,5.0,105.0
2790.0,4.0,5.0,198.0
1330.0,2.0,2.0,86.98
1400.0,3.0,2.0,73.0
1192.0,2.0,2.0,71.0
1000.0,2.0,2.0,130.0
1297.0,2.0,2.0,103.0
615.0,1.0,1.0,17.835
1490.0,3.0,3.0,100.0
1373.0,3.0,3.0,72.0
1035.0,2.0,2.0,41.39
3750.0,4.0,4.0,210.0
1010.0,2.0,2.0,40.39
1195.0,2.0,2.0,42.0
1750.0,3.0,3.0,95.0
1052.0,2.0,2.0,50.0
1180.0,2.0,2.0,58.0
3680.0,5.0,4.0,440.0
2100.0,3.0,3.0,73.0
2863.0,4.0,4.0,140.0
1128.0,2.0,2.0,38.24
2700.0,3.0,3.0,450.0
1120.0,2.0,2.0,33.6
2424.0,3.0,3.0,90.0
1300.0,2.0,2.0,60.0
1090.0,2.0,2.0,32.69
2710.0,3.0,3.0,251.0
3040.0,2.0,1.0,180.0
1330.0,3.0,2.0,46.55
1427.0,3.0,2.0,80.63
1294.0,3.0,2.0,48.0
1580.0,3.0,3.0,75.0
400.0,5.0,5.0,200.0
1808.0,3.0,4.0,80.27
3516.0,4.0,4.0,540.0
1194.0,2.0,2.0,47.0
900.0,2.0,2.0,46.0
1310.0,3.0,2.0,50.0
900.0,2.0,2.0,46.0
3850.0,4.0,6.0,195.0
925.0,7.0,7.0,88.0
2400.0,2.0,1.0,150.0
1290.0,2.0,2.0,100.0
3770.0,6.0,6.0,110.0
1390.0,3.0,3.0,120.0
1200.0,4.0,4.0,72.0
845.0,2.0,2.0,33.0
1537.0,3.0,3.0,120.0
1135.0,2.0,2.0,68.0
1512.0,3.0,3.0,75.77
900.0,2.0,2.0,55.0
1230.0,3.0,3.0,54.0
1378.0,3.0,2.0,42.33
1277.0,2.0,2.0,61.3
1985.0,3.0,4.0,189.0
8000.0,5.0,5.0,500.0
1210.0,2.0,2.0,62.0
890.0,2.0,2.0,40.0
2550.0,9.0,9.0,360.0
1200.0,4.0,5.0,110.0
3198.0,4.0,4.0,200.0
1464.0,3.0,3.0,56.0
2483.0,4.0,5.0,215.0
1550.0,4.0,4.0,130.0
4111.0,4.0,4.0,310.0
975.0,2.0,2.0,37.5
2500.0,3.0,3.0,250.0
1690.0,3.0,3.0,125.0
1063.0,2.0,2.0,31.89
2572.0,3.0,3.0,390.0
2200.0,3.0,4.0,350.0
1600.0,3.0,3.0,80.0
1250.0,3.0,3.0,39.5
520.0,1.0,1.0,19.5
4000.0,4.0,5.0,212.0
1390.0,3.0,3.0,68.0
1185.0,2.0,2.0,40.0
1219.0,2.0,2.0,48.0
1564.0,3.0,2.0,92.0
3430.0,4.0,6.0,228.5
1100.0,2.0,2.0,37.1
1300.0,3.0,2.0,60.0
1600.0,3.0,2.0,80.0
1600.0,3.0,3.0,75.0
1482.0,3.0,2.0,92.0
1000.0,3.0,4.0,66.0
1200.0,2.0,2.0,53.0
600.0,3.0,3.0,75.0
1200.0,2.0,2.0,58.0
600.0,6.0,4.0,60.0
2400.0,3.0,3.0,160.0
1469.0,3.0,3.0,89.0
551.0,1.0,1.0,30.0
1160.0,2.0,2.0,52.0
1205.0,2.0,2.0,78.5
1550.0,3.0,2.0,52.0
1745.0,3.0,3.0,125.0
1028.0,2.0,2.0,42.0
1700.0,3.0,3.0,180.0
1200.0,3.0,2.0,34.0
2700.0,3.0,4.0,270.0
1100.0,2.0,2.0,50.0
1200.0,2.0,3.0,72.0
1269.72,2.0,2.0,68.0
1266.0,2.0,2.0,59.0
1060.0,2.0,2.0,62.0
1168.0,3.0,3.0,70.0
1552.0,2.0,2.0,51.0
2038.5,3.0,3.0,120.0
500.0,1.0,1.0,17.0
1080.0,2.0,2.0,43.2
2100.0,4.0,4.0,155.0
1300.0,2.0,2.0,65.0
920.0,2.0,2.0,33.0
817.0,4.0,2.0,120.0
1310.0,2.0,2.0,50.0
1650.0,3.0,2.0,75.0
1515.0,3.0,3.0,93.93
1157.0,2.0,2.0,53.8
2400.0,4.0,5.0,85.0
3000.0,4.0,4.0,160.0
2200.0,3.0,2.0,162.0
1243.0,2.0,2.0,58.0
1530.0,3.0,2.0,74.39
2070.0,3.0,3.0,162.0
1815.0,3.0,3.0,82.0
3900.0,4.0,4.0,300.0
1000.0,2.0,2.0,28.88
982.0,2.0,2.0,24.55
1232.0,2.0,2.0,89.0
